# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-05 00:04:48 316260878 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000084806  0.000000000 -1.000000000  0.000000000000000000          -nan   0.000000000          -nan  0.000000381434804    22.222222  0.000000000000000 
     1     0.001000  0.000084806  0.000084806 -0.001953794 -0.999998091  0.000000000000000000 -30.000057260  30.000057260  30.000057260  0.000000381467268    22.222220 30.000057259844819 
     2     0.002000  0.000169612  0.000084806 -0.003907581 -0.999992365  0.000000000000000000 -30.000229040   3.737986400  30.000229040  0.000000381499957    22.222215  3.737986400487704 
     3     0.003000  0.000254419  0.000084806 -0.005861353 -0.999982822  0.000000000000000000 -30.000515345   4.074392957  30.000515345  0.000000381532869    22.222206  4.074392957381559 
     4     0.004000  0.000339225  0.000084806 -0.007815104 -0.999969462 -0.000000000000014211 -30.000916180   4.434622591  30.000916180  0.000000381566006    22.222193  4.434622590700710 
     5     0.005000  0.000424032  0.000084807 -0.009768826 -0.999952284  0.000000000000000000 -30.001431552   4.819695486  30.001431552  0.000000381599367    22.222177  4.819695486109408 
     6     0.006000  0.000508838  0.000084807 -0.011722511 -0.999931289  0.000000000000000000 -30.002061471   5.230612472  30.002061471  0.000000381632953    22.222157  5.230612472310707 
     7     0.007000  0.000593645  0.000084807 -0.013676154 -0.999906477  0.000000000000000000 -30.002805951   5.668348314  30.002805951  0.000000381666762    22.222133  5.668348314411702 
     8     0.008000  0.000678452  0.000084807 -0.015629746 -0.999877848 -0.000000000000028422 -30.003665006   6.133844783  30.003665006  0.000000381700797    22.222105  6.133844783427683 
     9     0.009000  0.000763259  0.000084807 -0.017583280 -0.999845402  0.000000000000000000 -30.004638652   6.628003524  30.004638652  0.000000381735056    22.222074  6.628003524140557 
