# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-06-05 00:04:48 316266584 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.000000  0.000000000  0.000084806          nan  0.000000000 200.000000000  0.000000000   0     0.000000  0.000000381434804    22.222222         -nan         -nan 
    0.001000  0.000084806  0.000084806 30.000057260 30.000057260 200.000000000  0.035591253   0     0.363804  0.000000381467268    22.222220   -30.000057    30.000057 
    0.002000  0.000169612  0.000084806 30.000229040  3.737986400 200.000000000  0.039329240   0     0.057228  0.000000381499957    22.222215   -30.000229    30.000229 
    0.003000  0.000254419  0.000084806 30.000515345  4.074392957 200.000000000  0.043403633   0     0.061580  0.000000381532869    22.222206   -30.000515    30.000515 
    0.004000  0.000339225  0.000084806 30.000916180  4.434622591 200.000000000  0.047838255   0     0.066219  0.000000381566006    22.222193   -30.000916    30.000916 
    0.005000  0.000424032  0.000084807 30.001431552  4.819695486 200.000000000  0.052657951   0     0.071158  0.000000381599367    22.222177   -30.001432    30.001432 
    0.006000  0.000508838  0.000084807 30.002061471  5.230612472 200.000000000  0.057888563   0     0.076410  0.000000381632953    22.222157   -30.002061    30.002061 
    0.007000  0.000593645  0.000084807 30.002805951  5.668348314 200.000000000  0.063556912   0     0.081985  0.000000381666762    22.222133   -30.002806    30.002806 
    0.008000  0.000678452  0.000084807 30.003665006  6.133844783 200.000000000  0.069690756   0     0.087897  0.000000381700797    22.222105   -30.003665    30.003665 
    0.009000  0.000763259  0.000084807 30.004638652  6.628003524 200.000000000  0.076318760   0     0.094156  0.000000381735056    22.222074   -30.004639    30.004639 
    0.010000  0.000848066  0.000084807 30.005726909  7.151678762 200.000000000  0.083470439   0     0.100772  0.000000381769540    22.222040   -30.005727    30.005727 
    0.011000  0.000932873  0.000084808 30.006929797  7.705669987 200.000000000  0.091176109   0     0.107755  0.000000381804248    22.222002   -30.006930    30.006930 
    0.012000  0.001017681  0.000084808 30.008247342  8.290714523 200.000000000  0.099466823   0     0.115116  0.000000381839182    22.221960   -30.008247    30.008247 
