# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 23:42:52 280238317 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000021216  0.000000000 -1.000000000  0.000000000000000000          -nan   0.000000000          -nan  0.000000023871140    22.222222  0.000000000000000 
     1     0.001000  0.000021216  0.000021216 -0.000488779 -0.999999881  0.000000000000000888 -30.000003584   8.254277990  30.000003584  0.000000023871647    22.222222  8.254277989860270 
     2     0.002000  0.000042432  0.000021216 -0.000977558 -0.999999522 -0.000000000000001776 -30.000014334   0.211904964  30.000014334  0.000000023872154    22.222222  0.211904964480474 
     3     0.003000  0.000063648  0.000021216 -0.001466336 -0.999998925  0.000000000000001776 -30.000032252   0.216641652  30.000032252  0.000000023872663    22.222221  0.216641651745779 
     4     0.004000  0.000084864  0.000021216 -0.001955114 -0.999998089  0.000000000000000000 -30.000057337   0.221464042  30.000057337  0.000000023873173    22.222220  0.221464041520797 
     5     0.005000  0.000106079  0.000021216 -0.002443892 -0.999997014 -0.000000000000003553 -30.000089590   0.226373154  30.000089590  0.000000023873683    22.222219  0.226373154267346 
     6     0.006000  0.000127295  0.000021216 -0.002932669 -0.999995700  0.000000000000000000 -30.000129009   0.231370010  30.000129009  0.000000023874194    22.222218  0.231370010363876 
     7     0.007000  0.000148511  0.000021216 -0.003421446 -0.999994147 -0.000000000000007105 -30.000175596   0.236455630  30.000175596  0.000000023874706    22.222217  0.236455629863205 
     8     0.008000  0.000169727  0.000021216 -0.003910221 -0.999992355  0.000000000000000000 -30.000229350   0.241631028  30.000229350  0.000000023875220    22.222215  0.241631027946708 
     9     0.009000  0.000190943  0.000021216 -0.004398996 -0.999990324  0.000000000000007105 -30.000290272   0.246897222  30.000290272  0.000000023875733    22.222213  0.246897221561116 
    10     0.010000  0.000212159  0.000021216 -0.004887770 -0.999988055  0.000000000000000000 -30.000358361   0.252255223  30.000358361  0.000000023876248    22.222211  0.252255222966362 
    11     0.011000  0.000233375  0.000021216 -0.005376543 -0.999985546  0.000000000000000000 -30.000433618   0.257706044  30.000433618  0.000000023876764    22.222208  0.257706043885619 
    12     0.012000  0.000254591  0.000021216 -0.005865314 -0.999982799 -0.000000000000007105 -30.000516042   0.263250691  30.000516042  0.000000023877280    22.222206  0.263250690967790 
    13     0.013000  0.000275807  0.000021216 -0.006354084 -0.999979813  0.000000000000000000 -30.000605634   0.268890170  30.000605634  0.000000023877798    22.222203  0.268890170233094 
    14     0.014000  0.000297023  0.000021216 -0.006842853 -0.999976587  0.000000000000000000 -30.000702394   0.274625480  30.000702394  0.000000023878316    22.222200  0.274625480071785 
    15     0.015000  0.000318238  0.000021216 -0.007331620 -0.999973123  0.000000000000000000 -30.000806322   0.280457617  30.000806322  0.000000023878835    22.222197  0.280457616849252 
    16     0.016000  0.000339454  0.000021216 -0.007820385 -0.999969420  0.000000000000000000 -30.000917418   0.286387579  30.000917418  0.000000023879356    22.222193  0.286387578549799 
    17     0.017000  0.000360670  0.000021216 -0.008309149 -0.999965478  0.000000000000000000 -30.001035683   0.292416341  30.001035683  0.000000023879877    22.222189  0.292416341309280 
